"Index","Lokacija","Tijelo samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"12013801658","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","322","Rashodi za materijal i energiju","3223","Energija","229099402"
"12013801659","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","322","Rashodi za materijal i energiju","3224","Materijal i dijelovi za tekuće i investicijsko održavanje","6035567"
"12013801660","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","322","Rashodi za materijal i energiju","3225","Sitni inventar i auto gume","2957802"
"12013801661","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","322","Rashodi za materijal i energiju","3226","Vojna oprema","0"
"12013801662","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","322","Rashodi za materijal i energiju","3227","Službena, radna i zaštitna odjeća i obuća","1889167"
"12013801663","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3231","Usluge telefona, pošte i prijevoza","33808181"
"12013801664","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3232","Usluge tekućeg i investicijskog održavanja","940070403"
"12013801665","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3233","Usluge promidžbe i informiranja","30983163"
"12013801666","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3234","Komunalne usluge","84709457"
"12013801667","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3235","Zakupnine i najamnine","299562388"
"12013801668","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3236","Zdravstvene i veterinarske usluge","13051621"
"12013801669","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3237","Intelektualne i osobne usluge","85105188"
"12013801670","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3238","Računalne usluge","24054141"
"12013801671","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","323","Rashodi za usluge","3239","Ostale usluge","74957070"
"12013801672","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","324","Naknade troškova osobama izvan radnog odnosa","3241","Naknade troškova osobama izvan radnog odnosa","1473791"
"12013801673","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3291","Naknade za rad predstavničkih i izvršnih tijela, povjerenstava i slično","37529228"
"12013801674","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3292","Premije osiguranja","7537075"
"12013801675","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3293","Reprezentacija","2725779"
"12013801676","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3294","Članarine","698887"
"12013801677","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3295","Pristojbe i naknade","1779473"
"12013801678","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","32","Materijalni rashodi","329","Ostali nespomenuti rashodi poslovanja","3299","Ostali nespomenuti rashodi poslovanja","51510458"
"12013801679","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","341","Kamate za izdane vrijednosne papire","3411","Kamate za izdane trezorske zapise","0"
"12013801680","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","341","Kamate za izdane vrijednosne papire","3412","Kamate za izdane mjenice","0"
"12013801681","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","341","Kamate za izdane vrijednosne papire","3413","Kamate za izdane obveznice","0"
"12013801682","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","341","Kamate za izdane vrijednosne papire","3419","Kamate za ostale vrijednosne papire","0"
"12013801683","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3421","Kamate za primljene kredite i zajmove od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","0"
"12013801684","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3422","Kamate za primljene kredite i zajmove od kreditnih i ostalih financijskih institucija u javnom sektoru","0"
"12013801685","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3423","Kamate za primljene kredite i zajmove od kreditnih i ostalih financijskih institucija izvan javnog sektora","34046772"
"12013801686","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3425","Kamate za odobrene, a nerealizirane kredite i zajmove","0"
"12013801687","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3426","Kamate za primljene zajmove od trgovačkih društava u javnom sektoru","0"
"12013801688","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3427","Kamate za primljene zajmove od trgovačkih društava i obrtnika izvan javnog sektora","0"
"12013801689","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3428","Kamate za primljene zajmove od drugih razina vlasti","0"
"12013801690","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3431","Bankarske usluge i usluge platnog prometa","11657368"
"12013801691","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3432","Negativne tečajne razlike i razlike zbog primjene valutne klauzule","4150942"
"12013801692","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3433","Zatezne kamate","1698587"
"12013801693","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3434","Ostali nespomenuti financijski rashodi","1965668"
"12013801694","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","35","Subvencije","351","Subvencije trgovačkim društvima u javnom sektoru","3511","Subvencije kreditnim i ostalim financijskim institucijama u javnom sektoru","0"
"12013801695","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","35","Subvencije","351","Subvencije trgovačkim društvima u javnom sektoru","3512","Subvencije trgovačkim društvima u javnom sektoru","849186904"
"12013801696","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3521","Subvencije kreditnim i ostalim financijskim institucijama izvan javnog sektora","0"
"12013801697","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3522","Subvencije trgovačkim društvima izvan javnog sektora","9007035"
"12013801698","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3523","Subvencije poljoprivrednicima i obrtnicima","6280950"
"12013801699","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","361","Pomoći inozemnim vladama","3611","Tekuće pomoći inozemnim vladama","182784"
"12013801700","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","361","Pomoći inozemnim vladama","3612","Kapitalne pomoći inozemnim vladama","0"
"12013801701","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","362","Pomoći međunarodnim organizacijama te institucijama i tijelima EU","3621","Tekuće pomoći međunarodnim organizacijama te institucijama i tijelima EU","0"
"12013801702","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","362","Pomoći međunarodnim organizacijama te institucijama i tijelima EU","3622","Kapitalne pomoći međunarodnim organizacijama te institucijama i tijelima EU","0"
"12013801703","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3631","Tekuće pomoći unutar općeg proračuna","45211841"
"12013801704","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3632","Kapitalne pomoći unutar općeg proračuna","4002386"
"12013801705","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3633","Tekuće pomoći proračunskim korisnicima temeljem prijenosa sredstava EU","212323"
"12013801706","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3634","Kapitalne pomoći proračunskim korisnicima temeljem prijenosa sredstava EU","0"
"12013801707","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","371","Naknade građanima i kućanstvima na temelju osiguranja","3711","Naknade građanima i kućanstvima u novcu","0"
"12013801708","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","371","Naknade građanima i kućanstvima na temelju osiguranja","3712","Naknade građanima i kućanstvima u naravi","0"
"12013801709","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","372","Ostale naknade građanima i kućanstvima iz proračuna","3721","Naknade građanima i kućanstvima u novcu","194529150"
"12013801710","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","372","Ostale naknade građanima i kućanstvima iz proračuna","3722","Naknade građanima i kućanstvima u naravi","256737412"
"12013801711","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","381","Tekuće donacije","3811","Tekuće donacije u novcu","517636408"
"12013801712","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","381","Tekuće donacije","3812","Tekuće donacije u naravi","0"
"12013801713","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","382","Kapitalne donacije","3821","Kapitalne donacije neprofitnim organizacijama","5099474"
"12013801714","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","382","Kapitalne donacije","3822","Kapitalne donacije građanima i kućanstvima","13370613"
"12013801715","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3831","Naknade šteta pravnim i fizičkim osobama","25484421"
"12013801716","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3832","Penali, ležarine i drugo","0"
"12013801717","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3833","Naknade šteta zaposlenicima","0"
"12013801718","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3834","Ugovorene kazne i ostale naknade šteta","0"
"12013801719","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3861","Kapitalne pomoći kreditnim i ostalim financijskim institucijama te trgovačkim društvima u javnom sektoru","377414786"
"12013801720","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3862","Kapitalne pomoći kreditnim i ostalim financijskim institucijama te trgovačkim društvima izvan javnog sektora","0"
"12013801721","Grad Zagreb","županija","2013","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3863","Kapitalne pomoći poljoprivrednicima i obrtnicima","0"
"12013801722","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7111","Zemljište","179808810"
"12013801723","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7112","Rudna bogatstva","0"
"12013801724","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7113","Prihodi od prodaje ostale prirodne materijalne imovine","0"
"12013801725","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7121","Patenti","0"
"12013801726","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7122","Koncesije","0"
"12013801727","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7123","Licence","0"
"12013801728","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7124","Ostala prava","196814"
"12013801729","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7125","Goodwill","0"
"12013801730","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7126","Ostala nematerijalna imovina","0"
"12013801731","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7211","Stambeni objekti","27046827"
"12013801732","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7212","Poslovni objekti","0"
"12013801733","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7213","Ceste, željeznice i ostali prometni objekti","0"
"12013801734","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7214","Ostali građevinski objekti","0"
"12013801735","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7221","Uredska oprema i namještaj","1980"
"12013801736","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7222","Komunikacijska oprema","0"
"12013801737","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7223","Oprema za održavanje i zaštitu","0"
"12013801738","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7224","Medicinska i laboratorijska oprema","0"
"12013801739","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7225","Instrumenti, uređaji i strojevi","0"
"12013801740","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7226","Sportska i glazbena oprema","0"
"12013801741","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7227","Uređaji, strojevi i oprema za ostale namjene","0"
"12013801742","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","723","Prihodi od prodaje prijevoznih sredstava","7231","Prijevozna sredstva u cestovnom prometu","0"
"12013801743","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","7232","Prijevozna sredstva u željezničkom prometu","7232","Prijevozna sredstva u željezničkom prometu","0"
"12013801744","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","7233","Prijevozna sredstva u pomorskom i riječnom prometu","7233","Prijevozna sredstva u pomorskom i riječnom prometu","0"
"12013801745","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","7234","Prijevozna sredstva u zračnom prometu","7234","Prijevozna sredstva u zračnom prometu","0"
"12013801746","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","724","Prihodi od prodaje knjiga, umjetničkih djela i ostalih izložbenih vrijednosti","7241","Knjige","0"
"12013801747","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","724","Prihodi od prodaje knjiga, umjetničkih djela i ostalih izložbenih vrijednosti","7242","Umjetnička djela (izložena u galerijama, muzejima i slično)","0"
"12013801748","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","724","Prihodi od prodaje knjiga, umjetničkih djela i ostalih izložbenih vrijednosti","7243","Muzejski izlošci i predmeti prirodnih rijetkosti","0"
"12013801749","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","724","Prihodi od prodaje knjiga, umjetničkih djela i ostalih izložbenih vrijednosti","7244","Ostale nespomenute izložbene vrijednosti","0"
"12013801750","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","725","Prihodi od prodaje višegodišnjih nasada i osnovnog stada","7251","Višegodišnji nasadi","0"
"12013801751","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","725","Prihodi od prodaje višegodišnjih nasada i osnovnog stada","7252","Osnovno stado","0"
"12013801752","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","726","Prihodi od prodaje nematerijalne proizvedene imovine","7261","Istraživanje rudnih bogatstava","0"
"12013801753","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","726","Prihodi od prodaje nematerijalne proizvedene imovine","7262","Ulaganja u računalne programe","0"
"12013801754","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","726","Prihodi od prodaje nematerijalne proizvedene imovine","7263","Umjetnička, literarna i znanstvena djela","0"
"12013801755","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","726","Prihodi od prodaje nematerijalne proizvedene imovine","7264","Ostala nematerijalna proizvedena imovina","0"
"12013801756","Grad Zagreb","županija","2013","prihodi od prodaje nefinancijske imovine","funkcijska","74","Prihodi od prodaje proizvedene kratkotrajne imovine","741","Prihodi od prodaje zaliha","7411","Strateške zalihe","0"
"12013801757","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","411","Materijalna imovina - prirodna bogatstva","4111","Zemljište","23412527"
"12013801758","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","411","Materijalna imovina - prirodna bogatstva","4112","Rudna bogatstva","0"
"12013801759","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","411","Materijalna imovina - prirodna bogatstva","4113","Ostala prirodna materijalna imovina","0"
"12013801760","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4121","Patenti","0"
"12013801761","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4122","Koncesije","0"
"12013801762","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4123","Licence","3179416"
"12013801763","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4124","Ostala prava","7635267"
"12013801764","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4125","Goodwill","0"
"12013801765","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","412","Nematerijalna imovina","4126","Ostala nematerijalna imovina","0"
"12013801766","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","41","Rashodi za nabavu neproizvedene dugotrajne imovine","418","Predujmovi za nabavu neproizvedene imovine","4181","Predujmovi za nabavu neproizvedene imovine","0"
"12013801767","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","421","Građevinski objekti","4211","Stambeni objekti","4728372"
"12013801768","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","421","Građevinski objekti","4212","Poslovni objekti","140005524"
"12013801769","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","421","Građevinski objekti","4213","Ceste, željeznice i ostali prometni objekti","28107905"
"12013801770","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","421","Građevinski objekti","4214","Ostali građevinski objekti","383062738"
"12013801771","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4221","Uredska oprema i namještaj","15455001"
"12013801772","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4222","Komunikacijska oprema","572172"
"12013801773","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4223","Oprema za održavanje i zaštitu","3160044"
"12013801774","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4224","Medicinska i laboratorijska oprema","11118392"
"12013801775","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4225","Instrumenti, uređaji i strojevi","1424445"
"12013801776","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4226","Sportska i glazbena oprema","60000"
"12013801777","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","422","Postrojenja i oprema","4227","Uređaji, strojevi i oprema za ostale namjene","4684384"
"12013801778","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","423","Prijevozna sredstva","4231","Prijevozna sredstva u cestovnom prometu","249518"
"12013801779","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","423","Prijevozna sredstva","4232","Prijevozna sredstva u željezničkom prometu","0"
"12013801780","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","423","Prijevozna sredstva","4233","Prijevozna sredstva u pomorskom i riječnom prometu","0"
"12013801781","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","423","Prijevozna sredstva","4234","Prijevozna sredstva u zračnom prometu","0"
"12013801782","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","424","Knjige, umjetnička djela i ostale izložbene vrijednosti","4241","Knjige","6199900"
"12013801783","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","424","Knjige, umjetnička djela i ostale izložbene vrijednosti","4242","Umjetnička djela (izložena u galerijama, muzejima i slično)","0"
"12013801784","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","424","Knjige, umjetnička djela i ostale izložbene vrijednosti","4243","Muzejski izlošci i predmeti prirodnih rijetkosti","599995"
"12013801785","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","424","Knjige, umjetnička djela i ostale izložbene vrijednosti","4244","Ostale nespomenute izložbene vrijednosti","0"
"12013801786","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","425","Višegodišnji nasadi i osnovno stado","4251","Višegodišnji nasadi","0"
