Index,Lokacija,Tijelo samouprave,Godina,Vrsta,Klasifikacija,Razred,Razred opis,Skupina,Skupina opis,Podskupina,Podskupina opis,Iznos
8372,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0471,Distribucija i skladištenje,0
8373,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0472,Hoteli i restorani,0
8374,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0473,Turizam,1312600
8375,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0474,Višenamjenski razvojni projekti,0
8376,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0481,"Istraživanje i razvoj: Opći ekonomski, trgovački i poslovi vezani uz rad",8706490
8377,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0482,"Istraživanje i razvoj: Poljoprivreda, šumarstvo, ribarstvo i lov",3293992
8378,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0483,Istraživanje i razvoj: Gorivo i energija,0
8379,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0484,"Istraživanje i razvoj: Rudarstvo, proizvodnja i građevinarstvo",0
8380,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0485,Istraživanje i razvoj: Promet,0
8381,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0486,Istraživanje i razvoj: Komunikacije,0
8382,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0487,Istraživanje i razvoj: Ostale industrije,0
8383,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,049,Ekonomski poslovi koji nisu drugdje svrstani,,,0
8384,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,051,Gospodarenje otpadom,,,1640370
8385,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,052,Gospodarenje otpadnim vodama,,,3300000
8386,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,053,Smanjenje zagađivanja,,,0
8387,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,054,Zaštita bioraznolikosti i krajolika,,,0
8388,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,055,Istraživanje i razvoj: Zaštita okoliša,,,781551
8389,Primorsko-goranska,županija,2005,rashod,funkcijska,05,Zaštita okoliša,056,Poslovi i usluge zaštite okoliša koji nisu drugdje svrstani,,,884726
8390,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,061,Razvoj stanovanja,,,0
8391,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,062,Razvoj zajednice,,,7754591
8392,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,063,Opskrba vodom,,,6106887
8393,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,064,Ulična rasvjeta,,,0
8394,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,065,Istraživanje i razvoj stanovanja i komunalnih pogodnosti,,,0
8395,Primorsko-goranska,županija,2005,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,066,Rashodi vezani za stanovanje i kom pogodnosti koji nisu drugdje svrstani,,,2739168
8396,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0711,Farmaceutski proizvodi,0
8397,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0712,Ostali medicinski proizvodi,0
8398,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0713,Terapeutski pribor i oprema,0
8399,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0721,Opće medicinske usluge,39066132
8400,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0722,Specijalističke medicinske usluge,212000
8401,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0723,Zubarske usluge,50000
8402,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0724,Paramedicinske usluge ,0
8403,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0731,Usluge općih bolnica,0
8404,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0732,Usluge specijalističkih bolnica,0
8405,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0733,Usluge medicinskih centara i centara za majčinstvo,0
8406,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0734,Usluge centara za njegu i oporavak,0
8407,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,074,Službe javnog zdravstva,,,4861219
8408,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,075,Istraživanje i razvoj zdravstva,,,413200
8409,Primorsko-goranska,županija,2005,rashod,funkcijska,07,Zdravstvo,076,Poslovi i usluge zdravstva koji nisu drugdje svrstani,,,331267
8410,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",081,Službe rekreacije i sporta,,,4330000
8411,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",082,Službe kulture,,,11294807
8412,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",083,Službe emitiranja i izdavanja,,,0
8413,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",084,Religijske i druge službe zajednice,,,487000
8414,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",085,"Istraživanje i razvoj rekreacije, kulture i religije",,,0
8415,Primorsko-goranska,županija,2005,rashod,funkcijska,08,"Rekreacija, kultura i religija",086,"Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani",,,1124095
8416,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0911,Predškolsko obrazovanje,0
8417,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0912,Osnovno obrazovanje,28127032
8418,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0921,Niže srednjoškolsko obrazovanje,0
8419,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0922,Više srednjoškolsko obrazovanje,29453471
8420,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,093,"Poslije srednjoškolsko, ali ne visoko obrazovanje",,,0
8421,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0941,Prvi stupanj visoke naobrazbe,2012623
8422,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0942,Drugi stupanj visoke naobrazbe,0
8423,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,095,Obrazovanje koje se ne može definirati po stupnju,,,0
8424,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,096,Dodatne usluge u obrazovanju,,,0
8425,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,097,Istraživanje i razvoj obrazovanja,,,0
8426,Primorsko-goranska,županija,2005,rashod,funkcijska,09,Obrazovanje,098,Usluge obrazovanja koje nisu drugdje svrstane,,,0
8427,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1011,Bolest,0
8428,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1012,Invaliditet,100000
8429,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,102,Starost,,,18786920
8430,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,103,Sljednici,,,0
8431,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,104,Obitelj i djeca,,,80000
8432,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,105,Nezaposlenost,,,0
8433,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,106,Stanovanje,,,1383360
8434,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,107,Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima,,,0
8435,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,108,Istraživanje i razvoj socijalne zaštite,,,0
8436,Primorsko-goranska,županija,2005,rashod,funkcijska,10,Socijalna zaštita,109,Aktivnosti socijalne zaštite koje nisu drugdje svrstane,,,6434573
8437,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0111,Izvršna i zakonodavna tijela,11459405
8438,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0112,Financijski i fiskalni poslovi,0
8439,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0113,Vanjski poslovi,357919
8440,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0121,Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji,0
8441,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0122,Ekonomska pomoć usmjerena preko međunarodnih agencija,0
8442,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0131,Opće usluge vezane za službenike,35049996
8443,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0132,Sveukupno planiranje i statističke usluge,0
8444,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0133,Ostale opće usluge,2830727
8445,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,014,Osnovna istraživanja,,,0
8446,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,015,Istraživanje i razvoj: Opće javne usluge,,,4314354
8447,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,016,Opće javne usluge koje nisu drugdje svrstane,,,0
8448,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,017,Transakcije vezane za javni dug,,,0
8449,Primorsko-goranska,županija,2006,rashod,funkcijska,01,Opće javne usluge,018,Prijenosi općeg karaktera između različitih državnih razina,,,278420
8450,Primorsko-goranska,županija,2006,rashod,funkcijska,02,Obrana,021,Vojna obrana,,,0
8451,Primorsko-goranska,županija,2006,rashod,funkcijska,02,Obrana,022,Civilna obrana,,,0
8452,Primorsko-goranska,županija,2006,rashod,funkcijska,02,Obrana,023,Inozemna vojna pomoć,,,0
8453,Primorsko-goranska,županija,2006,rashod,funkcijska,02,Obrana,024,Istraživanje i razvoj obrane,,,0
8454,Primorsko-goranska,županija,2006,rashod,funkcijska,02,Obrana,025,Rashodi za obranu koji nisu drugdje svrstani,,,0
8455,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,031,Usluge policije,,,0
8456,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,032,Usluge protupožarne zaštite,,,2065000
8457,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,033,Sudovi,,,0
8458,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,034,Zatvori,,,0
8459,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,035,Istraživanje i razvoj: Javni red i sigurnost,,,0
8460,Primorsko-goranska,županija,2006,rashod,funkcijska,03,Javni red i sigurnost,036,Rashodi za javni red i sigurnost koji nisu drugdje svrstani,,,275786
8461,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0411,Opći ekonomski i trgovački poslovi,0
8462,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0412,Opći poslovi vezani uz rad,0
8463,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0421,Poljoprivreda,0
8464,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0422,Šumarstvo,0
8465,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0423,Ribarstvo i lov,1491576
8466,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0431,Ugljen i ostala kruta mineralna goriva,0
8467,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0432,Nafta i prirodni plin,0
8468,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0433,Nuklearno gorivo,0
8469,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0434,Ostala goriva,0
8470,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0435,Električna energija,0
8471,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0436,Ostale vrste energije,0
8472,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0441,"Rudarstvo, mineralni resursi i ostala mineralna goriva",0
8473,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0442,Proizvodnja ,0
8474,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0443,Građevinarstvo,0
8475,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0451,Cestovni promet,4922070
8476,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0452,Promet vodnim potovima,5756069
8477,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0453,Željeznički promet,0
8478,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0454,Zračni promet,1726248
8479,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0455,Promet cjevovodima i ostali promet,0
8480,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,046,Komunikacije,,,543911
8481,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0471,Distribucija i skladištenje,0
8482,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0472,Hoteli i restorani,0
8483,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0473,Turizam,1705429
8484,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0474,Višenamjenski razvojni projekti,0
8485,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0481,"Istraživanje i razvoj: Opći ekonomski, trgovački i poslovi vezani uz rad",11993997
8486,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0482,"Istraživanje i razvoj: Poljoprivreda, šumarstvo, ribarstvo i lov",2138689
8487,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0483,Istraživanje i razvoj: Gorivo i energija,0
8488,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0484,"Istraživanje i razvoj: Rudarstvo, proizvodnja i građevinarstvo",0
8489,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0485,Istraživanje i razvoj: Promet,0
8490,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0486,Istraživanje i razvoj: Komunikacije,0
8491,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0487,Istraživanje i razvoj: Ostale industrije,0
8492,Primorsko-goranska,županija,2006,rashod,funkcijska,04,Ekonomski poslovi,049,Ekonomski poslovi koji nisu drugdje svrstani,,,0
8493,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,051,Gospodarenje otpadom,,,1306049
8494,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,052,Gospodarenje otpadnim vodama,,,1978000
8495,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,053,Smanjenje zagađivanja,,,0
8496,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,054,Zaštita bioraznolikosti i krajolika,,,0
8497,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,055,Istraživanje i razvoj: Zaštita okoliša,,,1485337
8498,Primorsko-goranska,županija,2006,rashod,funkcijska,05,Zaštita okoliša,056,Poslovi i usluge zaštite okoliša koji nisu drugdje svrstani,,,1515703
8499,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,061,Razvoj stanovanja,,,0
8500,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,062,Razvoj zajednice,,,8494096
8501,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,063,Opskrba vodom,,,7800540
8502,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,064,Ulična rasvjeta,,,0
8503,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,065,Istraživanje i razvoj stanovanja i komunalnih pogodnosti,,,0
8504,Primorsko-goranska,županija,2006,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,066,Rashodi vezani za stanovanje i kom pogodnosti koji nisu drugdje svrstani,,,2049961
8505,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0711,Farmaceutski proizvodi,0
8506,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0712,Ostali medicinski proizvodi,0
8507,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0713,Terapeutski pribor i oprema,0
8508,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0721,Opće medicinske usluge,45158626
8509,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0722,Specijalističke medicinske usluge,388334
8510,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0723,Zubarske usluge,0
8511,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0724,Paramedicinske usluge ,0
8512,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0731,Usluge općih bolnica,0
8513,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0732,Usluge specijalističkih bolnica,0
8514,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0733,Usluge medicinskih centara i centara za majčinstvo,0
8515,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0734,Usluge centara za njegu i oporavak,0
8516,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,074,Službe javnog zdravstva,,,7283549
8517,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,075,Istraživanje i razvoj zdravstva,,,176900
8518,Primorsko-goranska,županija,2006,rashod,funkcijska,07,Zdravstvo,076,Poslovi i usluge zdravstva koji nisu drugdje svrstani,,,47104
8519,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",081,Službe rekreacije i sporta,,,4464570
8520,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",082,Službe kulture,,,12405422
8521,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",083,Službe emitiranja i izdavanja,,,0
8522,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",084,Religijske i druge službe zajednice,,,385000
8523,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",085,"Istraživanje i razvoj rekreacije, kulture i religije",,,0
8524,Primorsko-goranska,županija,2006,rashod,funkcijska,08,"Rekreacija, kultura i religija",086,"Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani",,,747381
8525,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0911,Predškolsko obrazovanje,0
8526,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0912,Osnovno obrazovanje,33379610
8527,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0921,Niže srednjoškolsko obrazovanje,0
8528,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0922,Više srednjoškolsko obrazovanje,33032859
8529,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,093,"Poslije srednjoškolsko, ali ne visoko obrazovanje",,,0
8530,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0941,Prvi stupanj visoke naobrazbe,1074950
8531,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0942,Drugi stupanj visoke naobrazbe,0
8532,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,095,Obrazovanje koje se ne može definirati po stupnju,,,0
8533,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,096,Dodatne usluge u obrazovanju,,,0
8534,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,097,Istraživanje i razvoj obrazovanja,,,0
8535,Primorsko-goranska,županija,2006,rashod,funkcijska,09,Obrazovanje,098,Usluge obrazovanja koje nisu drugdje svrstane,,,0
8536,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1011,Bolest,0
8537,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1012,Invaliditet,0
8538,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,102,Starost,,,20627637
8539,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,103,Sljednici,,,0
8540,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,104,Obitelj i djeca,,,0
8541,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,105,Nezaposlenost,,,0
8542,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,106,Stanovanje,,,1310320
8543,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,107,Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima,,,0
8544,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,108,Istraživanje i razvoj socijalne zaštite,,,0
8545,Primorsko-goranska,županija,2006,rashod,funkcijska,10,Socijalna zaštita,109,Aktivnosti socijalne zaštite koje nisu drugdje svrstane,,,8087700
8546,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0111,Izvršna i zakonodavna tijela,13907283
8547,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0112,Financijski i fiskalni poslovi,0
8548,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0113,Vanjski poslovi,567441
8549,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0121,Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji,0
8550,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0122,Ekonomska pomoć usmjerena preko međunarodnih agencija,0
8551,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0131,Opće usluge vezane za službenike,48433129
8552,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0132,Sveukupno planiranje i statističke usluge,0
8553,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0133,Ostale opće usluge,2084822
8554,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,014,Osnovna istraživanja,,,0
8555,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,015,Istraživanje i razvoj: Opće javne usluge,,,5091575
8556,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,016,Opće javne usluge koje nisu drugdje svrstane,,,0
8557,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,017,Transakcije vezane za javni dug,,,0
8558,Primorsko-goranska,županija,2007,rashod,funkcijska,01,Opće javne usluge,018,Prijenosi općeg karaktera između različitih državnih razina,,,216106
8559,Primorsko-goranska,županija,2007,rashod,funkcijska,02,Obrana,021,Vojna obrana,,,0
8560,Primorsko-goranska,županija,2007,rashod,funkcijska,02,Obrana,022,Civilna obrana,,,0
8561,Primorsko-goranska,županija,2007,rashod,funkcijska,02,Obrana,023,Inozemna vojna pomoć,,,0
